2019-11-29 00:42:31,3.30,7.14,1000.67,0.473,0.816,-0.038,19.39,-12.50,59.86
2019-11-29 00:42:32,6.96,6.41,1008.24,0.153,-0.610,-0.511,15.87,-1.79,66.70
2019-11-29 00:42:32,37.29,36.50,1002.93,0.435,-0.732,-0.504,15.87,1.79,53.02
2019-11-29 00:42:33,6.35,9.77,1008.42,-2.792,2.739,0.427,21.16,-17.86,58.15
2019-11-29 00:42:33,-10.68,20.32,932.31,5.135,-6.424,-0.862,7.05,-10.72,54.73
2019-11-29 00:42:34,4.94,29.66,1007.57,-3.059,2.686,1.007,22.92,-5.36,63.28
2019-11-29 00:42:34,-6.96,25.27,1002.50,0.015,0.015,-0.107,22.92,5.36,70.12
2019-11-29 00:42:35,5.37,27.71,998.23,-0.229,-0.153,0.191,21.16,25.01,64.99
2019-11-29 00:42:35,7.20,18.25,1007.08,-0.618,0.046,-0.206,35.26,3.57,47.89
2019-11-29 00:42:36,10.50,17.58,1005.31,0.412,-0.565,-0.671,3.53,-3.57,41.05
2019-11-29 00:42:36,4.88,13.43,1002.87,0.603,1.045,0.031,29.97,-1.79,59.86
2019-11-29 00:42:37,10.86,14.83,1002.14,-0.031,0.145,0.282,17.63,-10.72,51.31
2019-11-29 00:42:38,10.68,17.15,1008.00,0.130,-0.229,0.053,17.63,14.29,64.99
2019-11-29 00:42:38,4.03,14.53,1002.20,0.404,0.244,-0.031,24.68,0.00,68.41
2019-11-29 00:42:39,2.32,15.50,1001.28,0.191,1.350,-0.816,21.16,7.15,61.57
2019-11-29 00:42:39,4.70,16.42,1002.26,0.313,0.595,0.053,22.92,-8.93,63.28
2019-11-29 00:42:40,-0.37,17.21,1005.55,-0.099,0.145,0.298,26.44,26.80,70.12
2019-11-29 00:42:40,4.15,13.61,1003.54,-0.160,-0.183,0.137,33.50,-12.50,56.44
2019-11-29 00:42:41,4.46,13.55,1001.83,0.168,0.107,0.618,24.68,14.29,68.41
2019-11-29 00:42:41,3.11,17.58,998.90,-0.069,0.366,0.183,24.68,3.57,64.99
2019-11-29 00:42:42,3.11,14.53,1005.31,-0.931,-0.908,0.153,15.87,12.50,59.86
2019-11-29 00:42:42,16.42,3.48,1004.58,-1.480,0.198,0.641,35.26,0.00,54.73
2019-11-29 00:42:43,33.45,20.57,1001.40,0.778,-1.373,-1.427,40.55,-12.50,35.92
2019-11-29 00:42:43,18.37,10.68,1007.45,-0.641,-1.038,1.228,15.87,-12.50,42.76
2019-11-29 00:42:44,34.48,7.75,1006.23,-2.357,-0.664,0.397,24.68,-3.57,44.47
2019-11-29 00:42:44,19.10,16.78,999.45,-0.206,0.107,-1.404,19.39,-8.93,49.60
2019-11-29 00:42:45,17.76,-23.68,993.04,-4.768,-1.320,3.326,17.63,-10.72,54.73
2019-11-29 00:42:45,22.77,7.45,992.37,-2.060,-4.440,0.679,24.68,-3.57,58.15
2019-11-29 00:42:46,14.34,-5.68,1004.21,0.488,0.984,0.832,28.21,-14.29,61.57
2019-11-29 00:42:46,8.61,2.81,997.19,0.473,1.640,-0.084,29.97,-16.08,66.70
2019-11-29 00:42:47,25.27,-9.95,1013.98,-0.633,1.228,0.732,42.31,-17.86,44.47
2019-11-29 00:42:47,21.67,9.70,995.36,1.205,-2.022,0.801,63.47,-3.57,64.99
2019-11-29 00:42:48,23.01,-17.76,1006.90,0.435,-0.153,-0.137,28.21,-17.86,47.89
2019-11-29 00:42:48,18.80,-3.54,992.37,0.145,0.687,0.366,40.55,-8.93,63.28
2019-11-29 00:42:49,15.26,-10.68,1004.76,-0.572,-0.145,-0.465,28.21,-14.29,71.83
2019-11-29 00:42:49,25.27,-14.59,1003.17,0.313,0.946,0.038,42.31,-3.57,71.83
2019-11-29 00:42:50,26.31,-14.71,1004.82,1.183,-0.175,-0.061,44.07,-16.08,59.86
2019-11-29 00:42:50,31.37,-11.96,1004.27,-1.556,-0.549,0.954,31.73,-7.15,64.99
2019-11-29 00:42:51,16.42,-13.67,999.88,-0.076,0.755,0.679,19.39,-5.36,73.54
2019-11-29 00:42:51,8.18,0.49,992.86,-1.137,0.023,0.038,35.26,-21.44,51.31
2019-11-29 00:42:52,35.40,-8.24,1003.05,0.587,-0.748,-1.305,35.26,-10.72,68.41
2019-11-29 00:42:52,40.04,-1.71,1000.24,-0.275,-0.732,1.350,22.92,-16.08,63.28
2019-11-29 00:42:53,38.57,-12.08,991.03,-2.350,1.335,0.870,40.55,-5.36,53.02
2019-11-29 00:42:53,29.85,-7.14,994.08,-0.069,0.412,0.359,28.21,-21.44,58.15
2019-11-29 00:42:54,36.19,-15.50,1002.01,-0.847,0.130,-0.351,35.26,-7.15,71.83
